name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,LastExonStart,LastExonEnd,Group
FTMT,chr5,+,121187649,121188519,121187658,121188387,1,121187649,121188519,1
SRFBP1,chr5,+,121297655,121364314,121297727,121362821,8,121362636,121364314,2
LOX,chr5,-,121398889,121413980,121402437,121413680,7,121398889,121402444,2
ZNF474,chr5,+,121465207,121489266,121487685,121488780,2,121487473,121489266,2
SNCAIP,chr5,+,121647763,121799914,121726829,121799191,11,121799185,121799914,2
SNX2,chr5,+,122110690,122165803,122110798,122165343,15,122165292,122165803,2
SNX24,chr5,+,122181143,122344907,122181328,122343444,7,122343376,122344907,2
PPIC,chr5,-,122358944,122372436,122359569,122372320,5,122358944,122359698,2
PRDM6,chr5,+,122424815,122529960,122425709,122522895,8,122522780,122529960,2
CEP120,chr5,-,122680579,122759286,122682212,122758692,21,122680579,122682447,2
CSNK1G3,chr5,+,122847792,122952465,122881357,122950090,13,122950035,122952465,2
ZNF608,chr5,-,123972609,124081118,123973592,124080682,9,123972609,123973599,2
GRAMD3,chr5,+,125695823,125829300,125696023,125828648,14,125828606,125829300,2
ALDH7A1,chr5,-,125877532,125931110,125880656,125930890,18,125877532,125880711,2
PHAX,chr5,+,125935959,125962944,125936654,125960536,5,125960266,125962944,2
C5orf48,chr5,+,125967413,125971979,125967426,125971933,3,125971723,125971979,2
LMNB1,chr5,+,126112839,126172712,126113200,126171956,11,126171914,126172712,2
MARCH3,chr5,-,126203405,126366500,126206324,126253863,5,126203405,126206483,2
C5orf63,chr5,-,126378249,126409184,126383361,126394687,5,126378249,126383607,2
MEGF10,chr5,+,126626522,126796914,126667000,126793010,25,126792819,126796914,2
PRRC1,chr5,+,126853300,126890781,126859171,126887608,9,126887398,126890781,2
CTXN3,chr5,+,126984735,126994322,126993213,126993459,3,126993114,126994322,2
SLC12A2,chr5,+,127419457,127525380,127419646,127522323,27,127522187,127525380,2
FBN2,chr5,-,127593600,127873735,127595146,127873296,65,127593600,127595521,2
SLC27A6,chr5,+,128301209,128369335,128301830,128368975,11,128368798,128369335,2
ISOC1,chr5,+,128430443,128449721,128430459,128448694,5,128448547,128449721,2
ADAMTS19,chr5,+,128795957,129074376,128796102,129072911,23,129072759,129074376,2
KIAA1024L,chr5,+,129083771,129102425,129083883,129100756,3,129100576,129102425,2
CHSY3,chr5,+,129240164,129522327,129240522,129521484,3,129519921,129522327,2
HINT1,chr5,-,130494719,130501178,130495139,130500898,3,130494719,130495304,2
LYRM7,chr5,+,130506502,130541119,130506713,130535294,5,130535223,130541119,2
CDC42SE2,chr5,+,130599701,130730380,130695186,130726784,5,130727610,130730380,3
RAPGEF6,chr5,-,130759613,130970929,130762958,130970723,28,130759613,130762984,2
CTC-432M15.3,chr5,-,130761583,131132676,130762958,131132614,29,130761583,130762984,2
FNIP1,chr5,-,130977406,131132614,130980377,131132614,17,130977406,130980456,2
ACSL6,chr5,-,131285665,131347355,131289926,131347246,21,131285665,131290064,2
IL3,chr5,+,131396221,131398897,131396399,131398484,5,131398361,131398897,2
CSF2,chr5,+,131409482,131411859,131409516,131411545,4,131411437,131411859,2
P4HA2,chr5,-,131528302,131563775,131528702,131554319,15,131528302,131528773,2
PDLIM4,chr5,+,131593363,131609147,131593427,131607922,7,131607717,131609147,2
SLC22A4,chr5,+,131630135,131679899,131630309,131679528,10,131679452,131679899,2
SLC22A5,chr5,+,131705443,131731306,131705664,131729964,10,131729876,131731306,2
C5orf56,chr5,+,131746327,131811736,131755584,131811624,4,131811358,131811736,2
IRF1,chr5,-,131817300,131826490,131819642,131825170,10,131817300,131819767,2
IL5,chr5,-,131877135,131879214,131877502,131879170,4,131877135,131877601,2
RAD50,chr5,+,131892615,131980313,131915060,131978056,25,131977869,131980313,2
IL13,chr5,+,131993864,131996802,131993878,131995974,4,131995866,131996802,2
IL4,chr5,+,132009677,132018368,132009742,132018279,4,132018177,132018368,2
KIF3A,chr5,-,132028319,132073330,132032325,132073111,17,132028319,132032374,2
CCNI2,chr5,+,132083136,132089856,132083187,132088662,6,132088557,132089856,2
SEPT8,chr5,-,132086508,132113067,132087707,132112829,10,132086508,132087873,2
SOWAHA,chr5,+,132149032,132152488,132149313,132150963,1,132149032,132152488,1
SHROOM1,chr5,-,132157832,132166590,132158487,132161832,10,132157832,132158820,2
GDF9,chr5,-,132196877,132200477,132197280,132200225,2,132196877,132198248,2
UQCRQ,chr5,+,132202251,132203723,132202573,132203274,3,132203179,132203723,2
LEAP2,chr5,+,132208013,132210738,132209386,132210138,3,132210101,132210738,2
AFF4,chr5,-,132211070,132299326,132216750,132272881,21,132211070,132216878,2
ZCCHC10,chr5,-,132332676,132362296,132334274,132362229,4,132332676,132334542,2
HSPA4,chr5,+,132387653,132442141,132387942,132440128,19,132439924,132442141,2
FSTL4,chr5,-,132532146,132948255,132534786,132939674,16,132532146,132535489,2
C5orf15,chr5,-,133291200,133304478,133292549,133304275,3,133291200,133292681,2
VDAC1,chr5,-,133307605,133340824,133308461,133328703,9,133307605,133308553,2
TCF7,chr5,+,133450401,133483688,133450597,133481994,10,133481914,133483688,2
SKP1,chr5,-,133484632,133512729,133493423,133509713,6,133484632,133493459,2
CTD-2410N18.5,chr5,-,133502860,133561762,133502860,133561552,3,133502860,133502934,2
PPP2CA,chr5,-,133530024,133561833,133533462,133561552,7,133530024,133533535,2
CDKL3,chr5,-,133634112,133702765,133634341,133702214,13,133634112,133634401,2
UBE2B,chr5,+,133706869,133727683,133707286,133726044,6,133725915,133727683,2
CDKN2AIPNL,chr5,-,133737777,133747589,133738605,133747545,3,133737777,133738617,2
PHF15,chr5,+,133861797,133918918,133871547,133915007,11,133914186,133918918,2
SAR1B,chr5,-,133936833,133968678,133942639,133959709,7,133936833,133942756,2
SEC24A,chr5,+,133984478,134063513,133984766,134060784,23,134060669,134063513,2
CAMLG,chr5,+,134074190,134087847,134074310,134086640,4,134086448,134087847,2
DDX46,chr5,+,134094470,134166828,134094628,134164396,23,134164348,134166828,2
C5orf24,chr5,+,134181677,134195427,134190590,134191157,2,134190587,134195427,2
TXNDC15,chr5,+,134209492,134237215,134210117,134235375,5,134235178,134237215,2
PCBD2,chr5,+,134240862,134343649,134240862,134296371,8,134343646,134343649,3
CATSPER3,chr5,+,134303595,134347392,134303681,134347313,8,134347210,134347392,2
PITX1,chr5,-,134363424,134369988,134364468,134369571,3,134363424,134365011,2
CTC-349C3.1,chr5,+,134368969,134680375,134669808,134679156,6,134678844,134680375,2
H2AFY,chr5,-,134669589,134735312,134670665,134724783,9,134669589,134670831,2
C5orf20,chr5,-,134779904,134783038,134782063,134782798,1,134779904,134783038,1
TIFAB,chr5,-,134779907,134788089,134785143,134785629,2,134779907,134785639,2
NEUROG1,chr5,-,134869990,134871639,134870666,134871380,1,134869990,134871639,1
CXCL14,chr5,-,134906372,134914969,134907542,134914504,4,134906372,134907558,2
SLC25A48,chr5,+,135170415,135224326,135170536,135223773,5,135223720,135224326,2
IL9,chr5,-,135227934,135231516,135228079,135231505,5,135227934,135228199,2
FBXL21,chr5,+,135272283,135277360,135272283,135277360,4,135276716,135277360,2
LECT2,chr5,-,135282599,135290723,135283019,135290522,4,135282599,135283186,2
TGFBI,chr5,+,135364583,135399506,135364744,135398915,17,135398874,135399506,2
SMAD5,chr5,+,135468535,135518422,135489449,135513168,9,135513087,135518422,2
TRPC7,chr5,-,135549007,135701225,135549122,135700942,12,135549007,135549292,2
SPOCK1,chr5,-,136310986,136835037,136314342,136834247,11,136310986,136314533,2
KLHL3,chr5,-,136953188,137071779,136957786,137071335,15,136953188,136957815,2
HNRNPA0,chr5,-,137087074,137090039,137088837,137089755,1,137087074,137090039,1
MYOT,chr5,+,137203479,137223540,137206340,137223074,10,137222901,137223540,2
PKD2L2,chr5,+,137225125,137276173,137225180,137272099,13,137275484,137276173,3
FAM13B,chr5,-,137273648,137368720,137275913,137354800,23,137273648,137276037,2
WNT8A,chr5,+,137419773,137427199,137419778,137426762,6,137426216,137427199,2
NME5,chr5,-,137450865,137475104,137451369,137474469,6,137450865,137451453,2
BRD8,chr5,-,137475454,137514675,137475762,137514303,27,137475454,137475855,2
KIF20A,chr5,+,137514686,137523404,137515369,137523102,19,137522784,137523404,2
CDC23,chr5,-,137523338,137549032,137524666,137549001,16,137523338,137524837,2
GFRA3,chr5,-,137588067,137610360,137588656,137610113,8,137588067,137588746,2
CDC25C,chr5,-,137620953,137667524,137621380,137666869,14,137620953,137621530,2
FAM53C,chr5,+,137673720,137685416,137677024,137682648,5,137682390,137685416,2
KDM3B,chr5,+,137688284,137772716,137688484,137771389,24,137771308,137772716,2
REEP2,chr5,+,137774705,137782653,137774897,137781440,8,137781371,137782653,2
EGR1,chr5,+,137801178,137805004,137801450,137803770,2,137802445,137805004,2
ETF1,chr5,-,137841787,137878989,137843993,137878607,11,137841787,137844076,2
HSPA9,chr5,-,137890570,137911133,137891725,137911007,17,137890570,137891803,2
CTNNA1,chr5,+,138089111,138270723,138117613,138269778,18,138269490,138270723,2
LRRTM2,chr5,-,138204611,138210979,138208698,138210600,2,138204611,138210245,2
SIL1,chr5,-,138282408,138534087,138282805,138463532,10,138282408,138283162,2
MATR3,chr5,+,138609791,138666128,138643104,138665084,18,138665033,138666128,2
PAIP2,chr5,+,138677520,138705387,138699473,138704487,4,138704421,138705387,2
SLC23A1,chr5,-,138702884,138718989,138707694,138718942,15,138702884,138703320,3
MZB1,chr5,-,138723256,138725603,138723453,138725545,4,138723256,138723610,2
PROB1,chr5,-,138727634,138730885,138727722,138730770,1,138727634,138730885,1
SPATA24,chr5,-,138732455,138739757,138732488,138739749,6,138732455,138732618,2
DNAJC18,chr5,-,138745891,138775215,138749836,138775134,8,138745891,138749961,2
ECSCR,chr5,-,138837129,138842328,138837129,138842255,4,138837129,138837189,2
AC138517.1,chr5,+,138852107,138852506,138852107,138852506,1,138852107,138852506,1
TMEM173,chr5,-,138855548,138862375,138855845,138861289,8,138855548,138856039,2
UBE2D2,chr5,+,138940750,139008018,138941376,139006386,7,139006340,139008018,2
CXXC5,chr5,+,139027876,139063467,139060108,139062492,3,139062447,139063467,2
PSD2,chr5,+,139175405,139224051,139189025,139222059,15,139221855,139224051,2
NRG2,chr5,-,139226363,139422884,139227501,139422654,8,139226363,139228282,2
PURA,chr5,+,139493707,139496321,139493766,139494735,1,139493707,139496321,1
IGIP,chr5,+,139505520,139508391,139508061,139508223,1,139505520,139508391,1
CYSTM1,chr5,+,139554226,139623372,139574050,139622996,3,139622889,139623372,2
PFDN1,chr5,-,139624623,139682706,139625558,139682658,4,139624623,139625642,2
HBEGF,chr5,-,139712427,139726216,139714260,139725913,6,139712427,139713865,3
SLC4A9,chr5,+,139739786,139754728,139739821,139752383,22,139754411,139754728,3
ANKHD1,chr5,+,139781428,139929163,139781552,139928822,36,139928818,139929163,2
ANKHD1-EIF4EBP3,chr5,+,139781492,139929154,139781552,139928822,36,139928818,139929154,2
EIF4EBP3,chr5,+,139927250,139929163,139927322,139928847,3,139928818,139929163,2
SRA1,chr5,-,139929652,139937895,139930284,139937073,5,139929652,139930496,2
APBB3,chr5,-,139937856,139944274,139938169,139943830,13,139937856,139938406,2
SLC35A4,chr5,+,139944040,139948688,139946754,139947729,3,139946149,139948688,2
CD14,chr5,-,140011312,140013286,140011440,140012656,2,140011312,140012565,2
TMCO6,chr5,+,140019011,140024987,140019112,140024683,12,140024569,140024987,2
NDUFA2,chr5,-,140024869,140027370,140025171,140027168,3,140024869,140025263,2
IK,chr5,+,140027354,140042063,140027493,140041914,20,140041886,140042063,2
WDR55,chr5,+,140044260,140051930,140044497,140049239,7,140048917,140051930,2
DND1,chr5,-,140050378,140053171,140050877,140053127,4,140050378,140051335,2
HARS,chr5,-,140052757,140071609,140053841,140070889,13,140052757,140053913,2
HARS2,chr5,+,140071010,140078876,140071233,140078137,13,140078077,140078876,2
ZMAT2,chr5,+,140079918,140086248,140080045,140085341,6,140085197,140086248,2
PCDHA1,chr5,+,140165875,140391929,140165875,140389522,4,140389211,140391929,2
PCDHA2,chr5,+,140174549,140391929,140174549,140389522,4,140389211,140391929,2
PCDHA3,chr5,+,140180782,140391929,140180782,140389522,4,140389211,140391929,2
PCDHA4,chr5,+,140186772,140391929,140186772,140389522,4,140389211,140391929,2
PCDHA5,chr5,+,140201360,140391929,140201360,140389522,4,140389211,140391929,2
PCDHA6,chr5,+,140207562,140391929,140207676,140389522,4,140389211,140391929,2
PCDHA7,chr5,+,140213968,140391929,140213968,140389522,4,140389211,140391929,2
PCDHA8,chr5,+,140220906,140391929,140220906,140389522,4,140389211,140391929,2
PCDHA9,chr5,+,140227047,140391929,140228080,140389522,4,140389211,140391929,2
PCDHA10,chr5,+,140235633,140391929,140235633,140389522,4,140389211,140391929,2
AC005609.1,chr5,-,140240340,140243224,140242396,140242975,1,140240340,140243224,1
PCDHA11,chr5,+,140248688,140391929,140248688,140389522,4,140389211,140391929,2
PCDHA12,chr5,+,140255057,140391929,140255057,140389522,4,140389211,140391929,2
PCDHA13,chr5,+,140261792,140391929,140261853,140389821,5,140389750,140391929,2
PCDHAC1,chr5,+,140306477,140391929,140306477,140389522,4,140389211,140391929,2
PCDHAC2,chr5,+,140345819,140391936,140346351,140389522,4,140389211,140391936,2
PCDHB1,chr5,+,140430978,140433512,140431055,140433512,1,140430978,140433512,1
PCDHB2,chr5,+,140474226,140476962,140474374,140476771,1,140474226,140476962,1
PCDHB3,chr5,+,140480233,140483406,140480233,140482624,1,140480233,140483406,1
PCDHB4,chr5,+,140501580,140505201,140501580,140503968,1,140501580,140505201,1
PCDHB5,chr5,+,140514799,140517703,140515016,140517404,1,140514799,140517703,1
PCDHB6,chr5,+,140529838,140532868,140529838,140532223,1,140529838,140532868,1
PCDHB17,chr5,+,140535576,140538639,140535576,140537340,1,140535576,140538639,1
PCDHB7,chr5,+,140552242,140555957,140552416,140554798,1,140552242,140555957,1
PCDHB8,chr5,+,140557370,140560081,140557615,140560021,1,140557370,140560081,1
PCDHB16,chr5,+,140560979,140565793,140562134,140564465,1,140560979,140565793,1
PCDHB10,chr5,+,140571941,140575215,140572125,140574528,1,140571941,140575215,1
PCDHB11,chr5,+,140579347,140582618,140579347,140581741,1,140579347,140582618,1
PCDHB12,chr5,+,140588290,140591696,140588479,140590867,1,140588290,140591696,1
PCDHB13,chr5,+,140593508,140596993,140593695,140596092,1,140593508,140596993,1
PCDHB14,chr5,+,140603077,140605858,140603077,140605474,1,140603077,140605858,1
PCDHB15,chr5,+,140625146,140627799,140625146,140627510,1,140625146,140627799,1
SLC25A2,chr5,-,140682195,140683612,140682526,140683432,1,140682195,140683612,1
TAF7,chr5,-,140698056,140700330,140698561,140699611,1,140698056,140700330,1
PCDHGA1,chr5,+,140710251,140892546,140710251,140890740,4,140890513,140892546,2
PCDHGA2,chr5,+,140718538,140892546,140718538,140890740,4,140890513,140892546,2
PCDHGA3,chr5,+,140723600,140892546,140723600,140890740,4,140890513,140892546,2
PCDHGB1,chr5,+,140729827,140892546,140729827,140890740,4,140890513,140892546,2
PCDHGA4,chr5,+,140734767,140892546,140734767,140890740,4,140890513,140892546,2
PCDHGB2,chr5,+,140739702,140892546,140739702,140890740,4,140890513,140892546,2
PCDHGA5,chr5,+,140743897,140892546,140743897,140890740,4,140890513,140892546,2
PCDHGB3,chr5,+,140749830,140892546,140749961,140890740,4,140890513,140892546,2
PCDHGA6,chr5,+,140753650,140892546,140753650,140890740,4,140890513,140892546,2
PCDHGA7,chr5,+,140762466,140892546,140762466,140890740,4,140890513,140892546,2
PCDHGB4,chr5,+,140767451,140892546,140767451,140890740,4,140890513,140892546,2
PCDHGA8,chr5,+,140772380,140892546,140772380,140890740,4,140890513,140892546,2
PCDHGA9,chr5,+,140782519,140892546,140782519,140890740,4,140890513,140892546,2
PCDHGB6,chr5,+,140787769,140892546,140787769,140890740,4,140890513,140892546,2
PCDHGA10,chr5,+,140792742,140892546,140792742,140890740,4,140890513,140892546,2
PCDHGB7,chr5,+,140797426,140892546,140797426,140890740,4,140890513,140892546,2
PCDHGA11,chr5,+,140800761,140891835,140800794,140890740,4,140890513,140891835,2
PCDHGA12,chr5,+,140810184,140892546,140810326,140890740,4,140890513,140892546,2
PCDHGC3,chr5,+,140855579,140892542,140855683,140890740,4,140890513,140892542,2
PCDHGC4,chr5,+,140864740,140892546,140864740,140890740,4,140890513,140892546,2
PCDHGC5,chr5,+,140868807,140892546,140868807,140890740,4,140890513,140892546,2
DIAPH1,chr5,-,140894588,140998622,140896417,140998481,28,140894588,140896575,2
HDAC3,chr5,-,141000442,141016437,141001034,141016357,15,141000442,141001104,2
RELL2,chr5,+,141016516,141020630,141017792,141020011,8,141020237,141020630,3
FCHSD1,chr5,-,141018868,141030986,141021064,141030935,20,141018868,141021130,2
ARAP3,chr5,-,141032967,141061788,141033516,141060053,33,141032967,141034002,2
PCDH1,chr5,-,141232938,141257975,141233606,141257827,5,141232938,141234001,2
KIAA0141,chr5,+,141303372,141321612,141303506,141318324,12,141318085,141321612,2
PCDH12,chr5,-,141323149,141338627,141324945,141337416,4,141323149,141325370,2
RNF14,chr5,+,141346436,141368750,141353153,141367355,8,141367297,141368750,2
GNPDA1,chr5,-,141380233,141392596,141381593,141391600,7,141380233,141381694,2
NDFIP1,chr5,+,141488069,141534005,141488539,141524239,8,141531295,141534005,3
SPRY4,chr5,-,141689991,141704566,141693773,141699330,3,141689991,141694720,2
FGF1,chr5,-,141972933,142065237,141974854,141993692,4,141972933,141975049,2
ARHGAP26,chr5,+,142149971,142608576,142150326,142602011,23,142601922,142608576,2
NR3C1,chr5,-,142657495,142815077,142661453,142780404,9,142657495,142661606,2
HMHB1,chr5,+,143191725,143200284,143191832,143200133,2,143200044,143200284,2
YIPF5,chr5,-,143537722,143550223,143539960,143549519,6,143537722,143540123,2
KCTD16,chr5,+,143584839,143865249,143586277,143853677,3,143853222,143865249,2
PRELID2,chr5,-,145138581,145214867,145144503,145214814,8,145138581,145140088,3
GRXCR2,chr5,-,145239295,145252531,145239295,145252531,3,145239295,145239478,2
SH3RF2,chr5,+,145316141,145442879,145317491,145442264,10,145441988,145442879,2
PLAC8L1,chr5,-,145463948,145483932,145463994,145483874,4,145463948,145464135,2
LARS,chr5,-,145492600,145562223,145493668,145562056,32,145492600,145493874,2
RBM27,chr5,+,145583162,145668695,145583328,145665593,21,145665509,145668695,2
POU4F3,chr5,+,145718586,145720083,145718675,145720007,2,145719110,145720083,2
TCERG1,chr5,+,145826874,145891524,145826912,145890205,22,145890003,145891524,2
GPR151,chr5,-,145892665,145895753,145894416,145895676,1,145892665,145895753,1
PPP2R2B,chr5,-,145969073,146461054,145969509,146460829,10,145969073,145969789,2
STK32A,chr5,+,146614525,146767415,146619197,146763546,13,146763452,146767415,2
DPYSL3,chr5,-,146770374,146889619,146773597,146889421,14,146770374,146773686,2
JAKMIP2,chr5,-,146968128,147162338,146971228,147051369,21,146968128,146971249,2
SPINK1,chr5,-,147204130,147211349,147204223,147211140,4,147204130,147204269,2
SCGB3A2,chr5,+,147258273,147261753,147258366,147261613,3,147261589,147261753,2
C5orf46,chr5,-,147272270,147286065,147276555,147286064,4,147272270,147272502,3
SPINK5,chr5,+,147443534,147516852,147443607,147516554,34,147516545,147516852,2
SPINK14,chr5,+,147549295,147554961,147549295,147554961,4,147554915,147554961,2
SPINK6,chr5,+,147582403,147594700,147582659,147594513,4,147594467,147594700,2
SPINK13,chr5,+,147648422,147665773,147649635,147665611,5,147665562,147665773,2
SPINK7,chr5,+,147691985,147695485,147692046,147695247,4,147695201,147695485,2
AC091948.1,chr5,+,147698549,147701891,147698549,147701891,2,147701842,147701891,2
SPINK9,chr5,+,147715121,147719412,147715176,147719275,4,147719229,147719412,2
FBXO38,chr5,+,147763545,147822390,147774339,147821710,21,147821531,147822390,2
HTR4,chr5,-,147830594,148033741,147845427,148016577,8,147830594,147830835,3
ADRB2,chr5,+,148206155,148208196,148206394,148207636,1,148206155,148208196,1
SH3TC2,chr5,-,148384183,148442687,148384273,148442585,17,148384183,148384465,2
ABLIM3,chr5,+,148521065,148640002,148521658,148637967,24,148637853,148640002,2
AFAP1L1,chr5,+,148651433,148721365,148651531,148719593,19,148719569,148721365,2
GRPEL2,chr5,+,148724992,148734146,148725102,148730845,4,148730480,148734146,2
PCYOX1L,chr5,+,148737569,148749216,148737631,148748217,6,148747555,148749216,2
IL17B,chr5,-,148753829,148758839,148753931,148758788,3,148753829,148754163,2
CSNK1A1,chr5,-,148871759,148930960,148876415,148930527,10,148871759,148876423,2
ARHGEF37,chr5,+,148961035,149014531,148977332,149011754,13,149011544,149014531,2
PPARGC1B,chr5,+,149109873,149234585,149109905,149227121,12,149227020,149234585,2
PDE6A,chr5,-,149237518,149324356,149240457,149324236,22,149237518,149240534,2
SLC26A2,chr5,+,149340299,149366968,149357215,149361376,3,149359855,149366968,2
TIGD6,chr5,-,149372680,149380730,149374345,149375911,2,149372680,149375992,2
HMGXB3,chr5,+,149380280,149432386,149384415,149431755,20,149431287,149432386,2
CSF1R,chr5,-,149432853,149492935,149433631,149465990,22,149432853,149433787,2
PDGFRB,chr5,-,149493399,149535423,149495325,149516610,23,149493399,149495509,2
CDX1,chr5,+,149546357,149564120,149546439,149563243,3,149563036,149564120,2
SLC6A7,chr5,+,149569519,149590635,149569890,149589178,14,149588968,149590635,2
CAMK2A,chr5,-,149599053,149669854,149602272,149669188,18,149599053,149602276,2
ARSI,chr5,-,149675905,149682516,149676776,149681936,2,149675905,149678175,2
TCOF1,chr5,+,149737201,149779870,149737309,149778611,27,149779372,149779870,3
CD74,chr5,-,149781232,149792492,149781802,149792312,8,149781232,149781813,2
RPS14,chr5,-,149823793,149829319,149823848,149827296,5,149823793,149823916,2
NDST1,chr5,+,149887673,149937773,149900816,149932894,15,149932774,149937773,2
SYNPO,chr5,+,149980641,150033794,149997929,150029895,3,150027505,150033794,2
MYOZ3,chr5,+,150040443,150058927,150042503,150056437,7,150056268,150058927,2
RBM22,chr5,-,150070355,150080669,150071312,150080547,11,150070355,150071443,2
DCTN4,chr5,-,150088001,150138671,150090710,150138555,13,150088001,150090924,2
SMIM3,chr5,+,150157507,150176296,150175002,150175185,2,150174991,150176296,2
AC010441.1,chr5,+,150157866,150176297,150158131,150174996,2,150174991,150176297,2
IRGM,chr5,+,150226084,150228231,150227685,150228231,2,150227270,150228231,2
ZNF300,chr5,-,150273953,150284545,150274985,150282717,6,150273953,150276535,2
GPX3,chr5,+,150400123,150408554,150400215,150407691,5,150407469,150408554,2
TNIP1,chr5,-,150409509,150466719,150410202,150444656,18,150409509,150410234,2
ANXA6,chr5,-,150480665,150537443,150481008,150527462,26,150480665,150481068,2
CCDC69,chr5,-,150560612,150603706,150562997,150603531,9,150560612,150563175,2
GM2A,chr5,+,150632452,150650001,150632777,150647012,4,150646856,150650001,2
SLC36A3,chr5,-,150656322,150683327,150656953,150682915,10,150656322,150657222,2
SLC36A2,chr5,-,150694538,150727151,150696377,150727021,10,150694538,150696649,2
SLC36A1,chr5,+,150827156,150871942,150838353,150867815,11,150867543,150871942,2
FAT2,chr5,-,150883654,150948505,150885125,150948492,23,150883654,150885658,2
SPARC,chr5,-,151040656,151066726,151043131,151055749,10,151040656,151043160,2
ATOX1,chr5,-,151122383,151138210,151125885,151138112,4,151122383,151122520,3
G3BP1,chr5,+,151151503,151184911,151166181,151183652,12,151183445,151184911,2
GLRA1,chr5,-,151202073,151304403,151202233,151304110,9,151202073,151202524,2
NMUR2,chr5,-,151771092,151784840,151771751,151784674,4,151771092,151772062,2
GRIA1,chr5,+,152870105,153193429,152870448,153190785,16,153190584,153193429,2
FAM114A2,chr5,-,153369687,153418479,153372535,153414513,14,153369687,153372670,2
MFAP3,chr5,+,153418518,153437014,153429282,153433273,3,153432479,153437014,2
GALNT10,chr5,+,153570289,153800544,153570426,153796532,12,153796373,153800544,2
SAP30L,chr5,+,153825516,153840614,153826164,153835588,4,153835459,153840614,2
HAND1,chr5,-,153854531,153857824,153855365,153857568,2,153854531,153855470,2
LARP1,chr5,+,154092461,154197167,154092485,154193656,19,154193446,154197167,2
FAXDC2,chr5,-,154198050,154230466,154199875,154217738,9,154198050,154200032,2
CNOT8,chr5,+,154238076,154256352,154242838,154254999,7,154254849,154256352,2
GEMIN5,chr5,-,154266975,154317769,154267769,154317693,28,154266975,154267937,2
MRPL22,chr5,+,154320629,154348971,154320670,154346457,7,154346245,154348971,2
KIF4B,chr5,+,154393259,154397685,154393419,154397124,1,154393259,154397685,1
SGCD,chr5,+,155753755,156194799,155771498,156186401,8,156186227,156194799,2
TIMD4,chr5,-,156346292,156390266,156346467,156390209,9,156346292,156346552,2
HAVCR1,chr5,-,156456436,156485966,156456743,156484954,9,156456436,156456852,2
HAVCR2,chr5,-,156512842,156536725,156514112,156535994,7,156512842,156514305,2
MED7,chr5,-,156564422,156570195,156565740,156566442,2,156564422,156566459,2
FAM71B,chr5,-,156588856,156593275,156589457,156593179,2,156588856,156590669,2
ITK,chr5,+,156607836,156682201,156607988,156679688,17,156679616,156682201,2
CYFIP2,chr5,+,156693186,156822606,156712371,156820008,31,156819840,156822606,2
FNDC9,chr5,-,156768607,156772729,156769869,156770544,2,156768607,156770551,2
NIPAL4,chr5,+,156887026,156901725,156887142,156899968,6,156899339,156901725,2
ADAM19,chr5,-,156904311,157002783,156907956,157002704,23,156904311,156908010,2
SOX30,chr5,-,157052686,157079428,157053347,157079086,5,157052686,157053729,2
C5orf52,chr5,+,157098560,157107151,157098622,157107007,3,157106848,157107151,2
THG1L,chr5,+,157158204,157168456,157158448,157166490,6,157166328,157168456,2
AC026407.1,chr5,-,157160002,157161727,157160002,157161727,3,157160002,157160049,2
LSM11,chr5,+,157170702,157187717,157170758,157182272,4,157181861,157187717,2
CLINT1,chr5,-,157212750,157286153,157214653,157244542,12,157212750,157215000,2
EBF1,chr5,-,158122927,158526769,158126118,158526486,16,158122927,158126150,2
RNF145,chr5,-,158584416,158636559,158585677,158630625,11,158584416,158586043,2
UBLCP1,chr5,+,158690088,158713044,158695923,158711939,11,158711911,158713044,2
IL12B,chr5,-,158741790,158757895,158743692,158753790,8,158741790,158743108,3
ADRA1B,chr5,+,159343789,159399551,159343912,159399499,2,159398885,159399551,2
TTC1,chr5,+,159436119,159492550,159437535,159492072,8,159491938,159492550,2
PWWP2A,chr5,-,159502888,159546430,159505161,159546395,4,159502888,159505175,2
FABP6,chr5,+,159614373,159665742,159626113,159665666,7,159665612,159665742,2
CCNJL,chr5,-,159678658,159739607,159680384,159738930,7,159678658,159680805,2
C1QTNF2,chr5,-,159774757,159797648,159776174,159797644,3,159774757,159776788,2
C5orf54,chr5,-,159820154,159827104,159820712,159822497,2,159820154,159822546,2
SLU7,chr5,-,159828647,159846401,159830291,159842301,16,159828647,159830471,2
PTTG1,chr5,+,159848828,159855748,159849319,159855688,6,159855608,159855748,2
ATP10B,chr5,-,159990126,160279219,159992459,160115081,26,159990126,159992907,2
GABRB2,chr5,-,160715459,160975130,160721087,160973649,11,160715459,160721435,2
GABRA6,chr5,+,161112753,161129598,161112995,161128779,9,161128503,161129598,2
GABRA1,chr5,+,161274684,161326975,161277816,161324428,11,161324116,161326975,2
GABRG2,chr5,+,161494545,161582542,161495005,161580374,10,161580098,161582542,2
CCNG1,chr5,+,162864576,162872020,162866262,162869571,8,162870679,162872020,3
AC112205.1,chr5,-,162866446,162873821,162866446,162873821,2,162866446,162866499,2
NUDCD2,chr5,-,162873531,162887146,162880972,162887056,4,162873531,162881056,2
HMMR,chr5,+,162887555,162918947,162887698,162918170,18,162918117,162918947,2
MAT2B,chr5,+,162930119,162946342,162930400,162945369,7,162945198,162946342,2
