name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,LastExonStart,LastExonEnd,Group
Scgb1b20,chr7,+,33373233,33374559,33373249,33374436,3,33374406,33374559,2
Scgb2b21,chr7,-,33518480,33520458,33518643,33520440,3,33518480,33518739,2
Scgb2b24,chr7,-,33737189,33739312,33737346,33739285,3,33737189,33737442,2
Scgb1b24,chr7,+,33743798,33744982,33743798,33744982,3,33744952,33744982,2
Scgb2b26,chr7,-,33943001,33945040,33943165,33944964,3,33943001,33943261,2
Scgb2b27,chr7,-,34011920,34013876,34012083,34013866,3,34011920,34012179,2
Scgb1b27,chr7,+,34021482,34022881,34021567,34022752,3,34022722,34022881,2
Scgb1b30,chr7,+,34095430,34100837,34095513,34100708,3,34100678,34100837,2
Wtip,chr7,-,34109542,34133268,34110098,34133059,8,34109542,34110239,2
Uba2,chr7,-,34140688,34168575,34141284,34168510,17,34140688,34141466,2
Pdcd2l,chr7,-,34184498,34196661,34184680,34196643,7,34184498,34184811,2
Gpi1,chr7,-,34202121,34230281,34202413,34230213,18,34202121,34202549,2
4931406P16Rik,chr7,-,34236713,34285599,34238928,34285196,13,34236713,34239237,2
Gm6096,chr7,+,34251037,34251493,34251037,34251493,1,34251037,34251493,1
Lsm14a,chr7,-,34344645,34389540,34347958,34389478,11,34344645,34345958,3
Kctd15,chr7,-,34639014,34652837,34640290,34650812,6,34639014,34640449,2
Chst8,chr7,-,34674467,34812686,34675158,34748191,4,34674467,34676244,2
Pepd,chr7,+,34912378,35044710,34912437,35044368,15,35044230,35044710,2
Cebpg,chr7,-,35046421,35056503,35050383,35050836,2,35046421,35050932,2
Cebpa,chr7,+,35119292,35121926,35119418,35120498,1,35119292,35121926,1
Slc7a10,chr7,+,35186384,35201110,35186481,35200851,11,35200717,35201110,2
Lrp3,chr7,-,35200877,35215370,35202081,35214928,8,35200877,35202669,2
Gpatch1,chr7,-,35276535,35318440,35276780,35318413,20,35276535,35276811,2
Rhpn2,chr7,+,35334169,35392289,35334342,35391015,15,35390754,35392289,2
Faap24,chr7,-,35392274,35396817,35392824,35396318,4,35392274,35393091,2
Cep89,chr7,+,35397054,35438689,35397167,35438568,19,35438327,35438689,2
Slc7a9,chr7,+,35449036,35466036,35449799,35465895,13,35465830,35466036,2
Tdrd12,chr7,-,35493611,35537745,35493799,35537537,12,35493611,35493937,2
Nudt19,chr7,-,35547184,35556304,35547908,35555804,3,35547184,35548123,2
Rgs9bp,chr7,-,35578992,35585582,35584506,35585220,1,35578992,35585582,1
Ankrd27,chr7,+,35586243,35639226,35591780,35638244,29,35638013,35639226,2
Pdcd5,chr7,-,35641981,35647521,35642134,35647371,6,35641981,35642185,2
Dpy19l3,chr7,-,35685164,35754454,35690780,35752717,19,35685164,35690942,2
Zfp507,chr7,-,35772342,35802989,35775960,35795616,7,35772342,35776327,2
Tshz3,chr7,+,36698117,36773553,36698249,36771833,2,36768627,36773553,2
Zfp536,chr7,-,37479108,37769962,37479269,37569989,6,37479108,37480849,2
Uri1,chr7,-,37960001,38019542,37961514,38019220,11,37960001,37961697,2
Ccne1,chr7,-,38097983,38107534,38098514,38106800,12,38097983,38098637,2
1600014C10Rik,chr7,+,38183216,38197563,38188616,38194970,4,38194784,38197563,2
Plekhf1,chr7,-,38220653,38227994,38221302,38222142,2,38220653,38222158,2
Pop4,chr7,-,38262819,38271348,38263172,38271153,7,38262819,38263309,2
Gm5591,chr7,-,38518138,38528193,38518879,38528061,3,38518138,38520684,2
Gm5114,chr7,-,39407293,39413160,39407616,39413013,3,39407293,39409424,2
Zfp619,chr7,+,39517765,39540415,39517861,39538033,4,39534738,39540415,2
Vstm2b,chr7,+,40899214,40930594,40899367,40929461,5,40929372,40930594,2
4930433I11Rik,chr7,+,40987554,40995181,40987705,40994807,2,40992915,40995181,2
Gm4884,chr7,+,41032718,41045302,41032876,41044693,3,41042798,41045302,2
Gm5592,chr7,+,41284326,41290183,41284471,41289869,3,41288064,41290183,2
AI987944,chr7,-,41372922,41393260,41374341,41393229,4,41372922,41375374,2
Gm20449,chr7,-,41399377,41499417,41458824,41499296,8,41399377,41400663,3
Vmn2r57,chr7,-,41399731,41448641,41399731,41448641,6,41399731,41400663,2
AW146154,chr7,-,41478879,41499890,41480283,41499296,4,41478879,41481499,2
Gm6871,chr7,-,41545673,41573662,41545673,41573662,4,41545673,41546799,2
2610021A01Rik,chr7,+,41599260,41628533,41611880,41627379,6,41625252,41628533,2
Zfp788,chr7,+,41633530,41650878,41647583,41650596,6,41648192,41650878,2
Vmn2r58,chr7,-,41836880,41872670,41836880,41872670,6,41836880,41837809,2
Vmn2r59,chr7,-,42011791,42058981,42011791,42058981,6,42011791,42012729,2
Vmn2r60,chr7,+,42116470,42195776,42116470,42195776,6,42194874,42195776,2
Vmn2r61,chr7,+,42260052,42300755,42260052,42300755,6,42299817,42300755,2
4933421I07Rik,chr7,-,42445461,42448120,42446177,42448068,4,42445461,42446439,2
Zfp141,chr7,-,42473385,42505726,42474988,42490053,7,42473385,42476683,2
Gm21028,chr7,-,42578465,42578588,42578465,42578588,1,42578465,42578588,1
Gm7221,chr7,-,42579782,42592547,42579782,42592439,4,42579782,42580908,2
9830147E19Rik,chr7,-,42612503,42642547,42612503,42642482,4,42612503,42614223,2
Gm5595,chr7,-,42660104,42692718,42661609,42692653,4,42660104,42662996,2
Gm17067,chr7,-,42705468,42727017,42708011,42726952,4,42705468,42708885,2
Vmn2r62,chr7,-,42764437,42793496,42764437,42793496,6,42764437,42765357,2
Gm2381,chr7,-,42816828,42867234,42819780,42822651,4,42816828,42820603,2
Vmn2r63,chr7,-,42903250,42933789,42903250,42933789,6,42903250,42904170,2
Gm9268,chr7,+,43018797,43048106,43018797,43048106,7,43047186,43048106,2
Gm10351,chr7,+,43099718,43099843,43099720,43099843,1,43099718,43099843,1
Zfp936,chr7,+,43177587,43192109,43177700,43190481,4,43189301,43192109,2
EU599041,chr7,+,43223574,43226333,43223574,43226333,3,43225711,43226333,2
Zfp715,chr7,-,43296522,43313255,43297873,43311165,5,43296522,43300176,2
Siglecf,chr7,+,43351394,43359470,43351547,43358774,10,43358582,43359470,2
Siglecg,chr7,+,43408203,43418358,43408559,43418077,12,43417810,43418358,2
Lim2,chr7,+,43430087,43435991,43430590,43435709,5,43435647,43435991,2
Nkg7,chr7,+,43437072,43438246,43437303,43438097,4,43438038,43438246,2
Cldnd2,chr7,+,43440781,43443328,43441645,43443290,5,43443216,43443328,2
Etfb,chr7,+,43444107,43457800,43444147,43457740,6,43457569,43457800,2
RP23-74K24.2,chr7,+,43444130,43463587,43444147,43463205,6,43463359,43463587,3
Vsig10l,chr7,+,43463232,43471044,43463232,43470872,10,43470800,43471044,2
Iglon5,chr7,-,43472906,43490075,43474462,43490023,8,43472906,43474551,2
4931406B18Rik,chr7,-,43492043,43505938,43495628,43504222,8,43492043,43494171,3
Cd33,chr7,-,43527455,43533171,43528737,43533094,7,43527455,43529008,2
Zfp658,chr7,+,43562255,43575461,43564783,43574966,5,43572588,43575461,2
Zfp719,chr7,+,43579609,43593235,43584158,43591197,4,43589254,43593235,2
Zfp819,chr7,+,43607224,43618285,43609906,43617918,5,43616386,43618285,2
Ceacam18,chr7,+,43634738,43649287,43634763,43648513,6,43648475,43649287,2
Siglece,chr7,-,43651069,43660161,43651485,43660132,7,43651069,43651689,2
Ctu1,chr7,+,43672015,43678298,43675138,43677181,3,43676426,43678298,2
Klk14,chr7,+,43690417,43695536,43690418,43695019,5,43694866,43695536,2
Klk13,chr7,+,43712566,43726758,43713830,43726733,6,43726550,43726758,2
Klk12,chr7,+,43769099,43773481,43769198,43773394,5,43773238,43773481,2
Klk11,chr7,+,43774616,43779258,43774758,43778937,6,43778784,43779258,2
Klk10,chr7,+,43781053,43785410,43781534,43785022,6,43784869,43785410,2
Klk9,chr7,+,43791890,43796756,43791996,43796143,5,43795990,43796756,2
Klk8,chr7,+,43797576,43803822,43798062,43803769,5,43803613,43803822,2
Klk7,chr7,+,43811443,43816359,43811960,43815452,6,43815296,43816359,2
Klk6,chr7,+,43824498,43832027,43826056,43831647,7,43831488,43832027,2
Klk5,chr7,+,43842268,43851181,43842315,43850871,5,43850718,43851181,2
Klk4,chr7,+,43881171,43885804,43881648,43885386,6,43885233,43885804,2
Klk15,chr7,+,43933770,43939590,43933770,43939590,5,43939437,43939590,2
Klk1b8,chr7,+,43950663,43954941,43950690,43954895,5,43954739,43954941,2
Klk1b1,chr7,+,43966750,43971318,43966786,43971273,5,43971117,43971318,2
Klk1b9,chr7,+,43976060,43980376,43976096,43980328,5,43980172,43980376,2
Klk1b11,chr7,+,43995876,43999875,43995904,43999826,5,43999670,43999875,2
Klk1b26,chr7,+,44012677,44016965,44012719,44016920,5,44016764,44016965,2
Klk1b27,chr7,+,44052289,44056705,44052340,44056666,5,44056510,44056705,2
Klk1b21,chr7,+,44102291,44106574,44102363,44106534,5,44106378,44106574,2
Klk1b22,chr7,+,44112672,44116922,44112701,44116876,5,44116720,44116922,2
Klk1b16,chr7,+,44136766,44141607,44137318,44141561,5,44141405,44141607,2
Klk1b24,chr7,+,44188235,44192452,44188272,44192406,5,44192250,44192452,2
Klk1b3,chr7,+,44198190,44202351,44198246,44202305,5,44202149,44202351,2
Klk1b4,chr7,+,44207434,44211754,44207453,44211705,5,44211549,44211754,2
Klk1b5,chr7,+,44216473,44220703,44216500,44220654,5,44220498,44220703,2
Gm10109,chr7,-,44221448,44227421,44221448,44222574,5,44221448,44221747,2
Klk1,chr7,+,44225436,44229617,44225478,44229569,5,44229413,44229617,2
1700028J19Rik,chr7,-,44229932,44236122,44230342,44231426,5,44229932,44230641,2
2410002F23Rik,chr7,+,44246721,44252319,44250672,44251527,6,44250612,44252319,2
Acpt,chr7,-,44253086,44257204,44253086,44257204,11,44253086,44253199,2
Clec11a,chr7,-,44303769,44306959,44304540,44306765,4,44303769,44304986,2
Shank1,chr7,+,44310252,44358351,44312706,44357337,25,44356619,44358351,2
1700008O03Rik,chr7,-,44360042,44375030,44360185,44374389,6,44360042,44360381,2
Syt3,chr7,+,44384101,44400029,44385970,44399151,11,44399535,44400029,3
Lrrc4b,chr7,+,44442484,44463351,44444909,44462835,3,44461008,44463351,2
Aspdh,chr7,+,44465390,44467757,44465471,44467686,7,44467642,44467757,2
Josd2,chr7,+,44467979,44471652,44468823,44471514,5,44471414,44471652,2
Emc10,chr7,-,44489937,44496513,44490871,44496399,7,44489937,44490970,2
Fam71e1,chr7,+,44496587,44501134,44496687,44501024,5,44500967,44501134,2
Mybpc2,chr7,-,44501698,44524669,44501831,44524589,28,44501698,44501842,2
Spib,chr7,-,44525994,44532071,44527958,44532053,6,44525994,44528257,2
Pold1,chr7,-,44532745,44548847,44532788,44543436,27,44532745,44532894,2
Nr1h2,chr7,-,44549615,44553949,44549984,44552736,10,44549615,44550131,2
Napsa,chr7,+,44572431,44586862,44572615,44586798,9,44586558,44586862,2
Kcnc3,chr7,+,44590663,44604754,44590885,44602005,4,44601868,44604754,2
Myh14,chr7,-,44605802,44670843,44606209,44665497,42,44605802,44606363,2
2310016G11Rik,chr7,+,44676964,44678235,44677002,44677911,2,44677751,44678235,2
Izumo2,chr7,+,44708742,44719842,44708742,44719785,6,44719742,44719842,2
Zfp473,chr7,-,44731490,44748617,44732228,44741748,5,44731490,44734645,2
Vrk3,chr7,+,44748412,44777515,44753816,44775524,15,44777221,44777515,3
Atf5,chr7,-,44812256,44815658,44812846,44815166,3,44812256,44813520,2
Nup62,chr7,+,44816087,44830809,44828562,44830143,2,44828486,44830809,2
Il4i1,chr7,+,44816369,44840804,44834055,44840705,9,44839582,44840804,2
Tbc1d17,chr7,-,44841024,44849075,44841228,44848869,17,44841024,44841420,2
Akt1s1,chr7,+,44849223,44855421,44852577,44854735,5,44854591,44855421,2
Pnkp,chr7,+,44857158,44862992,44857403,44862622,16,44862498,44862992,2
Ptov1,chr7,-,44863067,44869788,44863432,44869521,12,44863067,44863444,2
Med25,chr7,-,44879390,44892397,44879416,44892364,18,44879390,44879514,2
Fuz,chr7,+,44896078,44900623,44896251,44900347,11,44900132,44900623,2
Ap2a1,chr7,-,44900372,44929496,44900737,44929346,24,44900372,44900815,2
Tsks,chr7,+,44943221,44958035,44943283,44958012,11,44957855,44958035,2
Cpt1c,chr7,-,44959372,44974851,44959498,44973867,19,44959372,44959675,2
Prmt1,chr7,-,44975988,44986492,44976899,44986318,10,44975988,44976983,2
Bcl2l12,chr7,-,44991221,44997579,44991403,44996984,7,44991221,44991454,2
Irf3,chr7,+,44997647,45002848,44998712,45002346,8,45002163,45002848,2
Scaf1,chr7,-,45002947,45016363,45003179,45013587,11,45002947,45003371,2
Rras,chr7,+,45017977,45021646,45018015,45021364,6,45021279,45021646,2
Prr12,chr7,-,45027706,45052881,45028477,45052881,14,45027706,45028624,2
Prrg2,chr7,-,45053612,45061652,45054178,45060825,7,45053612,45054197,2
Nosip,chr7,+,45062428,45078503,45073494,45077383,9,45077311,45078503,2
Rcn3,chr7,-,45082912,45092221,45083255,45091682,7,45082912,45083363,2
Fcgrt,chr7,-,45092992,45103822,45093245,45103069,7,45092992,45093355,2
Rps11,chr7,-,45122387,45124389,45122434,45124311,5,45122387,45122558,2
Rpl13a,chr7,-,45125557,45128748,45125945,45128714,8,45125557,45126032,2
Flt3l,chr7,-,45131188,45136432,45132113,45136050,9,45131188,45131431,3
Aldh16a1,chr7,-,45140904,45154573,45141940,45154481,17,45140904,45142102,2
Pih1d1,chr7,+,45154302,45160069,45156309,45159983,10,45159941,45160069,2
Slc17a7,chr7,+,45163920,45176138,45164082,45175044,12,45174750,45176138,2
Gfy,chr7,-,45176348,45179597,45176437,45178670,5,45176348,45176631,2
Pth2,chr7,+,45180994,45181838,45181293,45181772,3,45181597,45181838,2
Ccdc155,chr7,-,45183623,45204892,45183749,45204703,20,45183623,45183891,2
Dkkl1,chr7,-,45207524,45211883,45207589,45211553,5,45207524,45207898,2
Tead2,chr7,+,45215752,45233619,45217218,45232928,12,45232814,45233619,2
Cd37,chr7,-,45233640,45239115,45233900,45239019,9,45233640,45233978,2
1700039E15Rik,chr7,+,45282872,45288993,45282872,45288533,6,45288071,45288993,2
Trpm4,chr7,-,45303154,45333780,45303687,45333710,25,45303154,45303692,2
Hrc,chr7,+,45335289,45338973,45335426,45338917,6,45338880,45338973,2
Ppfia3,chr7,-,45339126,45367019,45340201,45361804,30,45339126,45340017,3
Lin7b,chr7,-,45367890,45370583,45367976,45370558,6,45367890,45367998,2
Snrnp70,chr7,-,45376461,45395692,45376596,45394805,10,45376461,45377278,2
Kcna7,chr7,+,45405959,45411382,45406361,45409760,2,45408944,45411382,2
Ntf5,chr7,+,45413694,45417178,45415445,45416075,3,45415434,45417178,2
Lhb,chr7,+,45420819,45421861,45420952,45421778,3,45421535,45421861,2
Ruvbl2,chr7,-,45421897,45434623,45421979,45434263,15,45421897,45422005,2
Gys1,chr7,+,45434843,45456619,45435052,45455367,16,45455040,45456619,2
Ftl1,chr7,-,45457943,45459884,45458106,45459631,4,45457943,45458283,2
Bax,chr7,-,45461694,45466898,45461861,45466775,6,45461694,45461966,2
Dhdh,chr7,-,45472955,45488805,45475265,45488763,7,45472955,45475375,2
Tulp2,chr7,+,45486261,45522927,45516315,45522447,11,45522439,45522927,2
Nucb1,chr7,-,45492873,45510406,45493836,45509837,13,45492873,45493949,2
Ppp1r15a,chr7,-,45522916,45526268,45522992,45525382,3,45522916,45523322,2
Plekha4,chr7,+,45526329,45554229,45530574,45554027,20,45553764,45554229,2
Hsd17b14,chr7,+,45554892,45567321,45554978,45566829,9,45566646,45567321,2
Bcat2,chr7,+,45570152,45589710,45570375,45589344,11,45589305,45589710,2
Fgf21,chr7,-,45613906,45615490,45614019,45615306,3,45613906,45614310,2
Fut1,chr7,+,45617605,45621059,45618623,45619757,2,45618621,45621059,2
Izumo1,chr7,+,45621810,45627242,45622796,45627208,10,45627027,45627242,2
Rasip1,chr7,+,45627487,45639093,45627769,45638884,12,45638684,45639093,2
Mamstr,chr7,+,45639992,45645211,45640781,45644989,10,45644705,45645211,2
Fut2,chr7,-,45648594,45666308,45650302,45651346,2,45648594,45651348,2
Sec1,chr7,-,45677688,45694402,45678451,45684276,4,45677688,45679524,2
Ntn5,chr7,+,45684021,45694553,45684464,45694390,7,45693995,45694553,2
Car11,chr7,+,45699842,45704682,45700272,45704514,9,45704488,45704682,2
Dbp,chr7,+,45705087,45710155,45705623,45709880,4,45709664,45710155,2
Sphk2,chr7,-,45709466,45718002,45710724,45713665,7,45709466,45711811,2
Rpl18,chr7,+,45718070,45720835,45718136,45720789,6,45720713,45720835,2
Fam83e,chr7,+,45721211,45729492,45722180,45728999,5,45728765,45729492,2
Spaca4,chr7,-,45725106,45725813,45725192,45725576,1,45725106,45725813,1
Sult2b1,chr7,-,45729982,45759612,45729999,45759453,7,45729982,45730199,2
Lmtk3,chr7,+,45783946,45804109,45785605,45803648,16,45803631,45804109,2
Cyth2,chr7,-,45806636,45814316,45807760,45814116,12,45806636,45807848,2
Kcnj14,chr7,-,45816460,45824756,45817615,45820079,3,45816460,45818212,2
Grwd1,chr7,-,45825226,45830789,45825775,45830781,7,45825226,45826093,2
Grin2d,chr7,-,45831882,45867129,45832779,45866567,12,45831882,45834087,2
Kdelr1,chr7,+,45872771,45883731,45873010,45883011,5,45882976,45883731,2
Syngr4,chr7,-,45886844,45896714,45886894,45895783,5,45886844,45887125,2
Tmem143,chr7,+,45896940,45917413,45897078,45916631,8,45916410,45917413,2
Emp3,chr7,-,45918022,45921426,45918065,45920366,5,45918022,45918235,2
Ccdc114,chr7,+,45928397,45948956,45928561,45948644,13,45948140,45948956,2
Abcc6,chr7,-,45976379,46030302,45976835,46030281,31,45976379,45976944,2
Nomo1,chr7,+,46033697,46084212,46033831,46083734,31,46083602,46084212,2
Kcnj11,chr7,-,46098724,46099897,46098724,46099897,1,46098724,46099897,1
Abcc8,chr7,-,46104522,46180033,46104623,46179949,39,46104522,46104761,2
Ush1c,chr7,-,46195356,46238503,46195656,46238464,27,46195356,46195734,2
Otog,chr7,+,46240986,46311434,46241028,46310169,56,46309968,46311434,2
Myod1,chr7,+,46376473,46379092,46376672,46378394,3,46378143,46379092,2
Kcnc1,chr7,+,46397647,46438375,46397677,46437336,4,46437271,46438375,2
Sergef,chr7,-,46443167,46639807,46443188,46639772,11,46443167,46443535,2
Tph1,chr7,-,46647160,46672537,46647425,46665301,11,46647160,46647600,2
Saal1,chr7,-,46686107,46710680,46689362,46710632,12,46686107,46689455,2
Saa3,chr7,-,46711997,46715676,46712125,46715100,4,46711997,46712264,2
Saa4,chr7,-,46728016,46732543,46729521,46731696,4,46728016,46729684,2
Saa1,chr7,-,46740500,46742980,46740703,46742522,4,46740500,46740842,2
Saa2,chr7,+,46751832,46754314,46752290,46754109,4,46753970,46754314,2
Hps5,chr7,-,46760465,46796027,46761389,46791024,23,46760465,46761450,2
Gtf2h1,chr7,+,46796102,46823800,46801686,46822909,15,46822822,46823800,2
Ldha,chr7,+,46845838,46855627,46847619,46855141,8,46854976,46855627,2
Ldhc,chr7,+,46861202,46878142,46861769,46877877,8,46877712,46878142,2
Tsg101,chr7,-,46888948,46919969,46889614,46919862,10,46888948,46889704,2
Uevld,chr7,-,46923538,46958527,46926320,46958432,12,46923538,46926488,2
Spty2d1,chr7,-,46990395,47008411,46993292,47008134,6,46990395,46993386,2
Tmem86a,chr7,+,47050639,47054776,47050780,47053852,3,47053412,47054776,2
Ptpn5,chr7,-,47077801,47133684,47078824,47112745,14,47077801,47078918,2
Mrgpra6,chr7,-,47185706,47204920,47185947,47204887,3,47185706,47185973,2
Mrgpra9,chr7,-,47234860,47252828,47234918,47252795,2,47234860,47235906,2
Mrgpra1,chr7,-,47334874,47354240,47334933,47354207,2,47334874,47335918,2
Mrgpra2a,chr7,-,47426327,47452139,47426512,47452080,2,47426327,47427497,2
Mrgpra2b,chr7,-,47463805,47489586,47463986,47489498,2,47463805,47464971,2
Mrgpra3,chr7,-,47588949,47601372,47589186,47601304,2,47588949,47590165,2
Mrgpra4,chr7,-,47980836,47982095,47980909,47981851,1,47980836,47982095,1
Mrgprx1,chr7,-,48020970,48027597,48021028,48021997,2,48020970,48022022,2
Mrgprb5,chr7,-,48167982,48169019,48168016,48168985,1,48167982,48169019,1
Mrgprb4,chr7,-,48198069,48199288,48198212,48199178,1,48198069,48199288,1
Mrgprb8,chr7,+,48388525,48389648,48388582,48389575,1,48388525,48389648,1
Mrgprb1,chr7,-,48444112,48456342,48447109,48456207,2,48444112,48448151,2
Mrgprx2,chr7,-,48478618,48499321,48482009,48499161,2,48478618,48483057,2
Mrgprb2,chr7,-,48550964,48558086,48551958,48552975,2,48550964,48552979,2
Mrgprb3,chr7,-,48642802,48643811,48642862,48643801,1,48642802,48643811,1
Zdhhc13,chr7,+,48789002,48827440,48789110,48827007,17,48826868,48827440,2
Csrp3,chr7,-,48830397,48848051,48830629,48839532,6,48830397,48830706,2
E2f8,chr7,-,48866428,48881041,48867046,48880292,13,48866428,48867229,2
Nav2,chr7,+,48959096,49606821,48964365,49606821,40,49606695,49606821,2
Dbx1,chr7,-,49631498,49636849,49632447,49636715,4,49631498,49632783,2
Htatip2,chr7,+,49759105,49773999,49759598,49773526,6,49773300,49773999,2
Prmt3,chr7,+,49778345,49858265,49778476,49857476,16,49857366,49858265,2
Slc6a5,chr7,+,49911699,49959493,49911721,49959424,15,49959268,49959493,2
Nell1,chr7,+,49974863,50865255,49975388,50862949,20,50862898,50865255,2
4933405O20Rik,chr7,+,50599189,50600530,50599219,50600410,1,50599189,50600530,1
Ano5,chr7,+,51511028,51598709,51511234,51593845,22,51593623,51598709,2
Slc17a6,chr7,+,51621829,51671125,51622634,51669360,12,51669024,51671125,2
Fancf,chr7,-,51860576,51862267,51861222,51862254,1,51860576,51862267,1
Gas2,chr7,+,51879049,51994458,51887928,51993509,8,51993290,51994458,2
Svip,chr7,-,51997164,52006018,51999762,52005791,4,51997164,51999777,2
1700015G11Rik,chr7,-,52011682,52015728,52011829,52015682,4,52011682,52011838,2
Luzp2,chr7,+,54835958,55265366,54835958,55265366,12,55265261,55265366,2
Siglech,chr7,+,55768225,55778622,55768285,55772574,6,55777482,55778622,3
Tubgcp5,chr7,+,55794147,55831447,55794194,55830888,23,55830841,55831447,2
Cyfip1,chr7,+,55842070,55930700,55871859,55930162,31,55929997,55930700,2
Nipa2,chr7,-,55931286,55962476,55932915,55944619,7,55931286,55933547,2
Nipa1,chr7,-,55977566,56019954,55979391,56019568,5,55977566,55979903,2
Herc2,chr7,+,56050154,56231794,56050876,56231132,93,56230859,56231794,2
Oca2,chr7,+,56239759,56536517,56254787,56536029,24,56535944,56536517,2
Gabrg3,chr7,-,56716464,57387188,56724412,57386773,10,56716464,56724694,2
Gabra5,chr7,-,57407689,57510009,57408606,57508064,10,57407689,57408909,2
Gabrb3,chr7,+,57591161,57828802,57591275,57824759,9,57824417,57828802,2
Atp10a,chr7,+,58658201,58829426,58658454,58828737,21,58828118,58829426,2
Ube3a,chr7,+,59228801,59311536,59243449,59304930,13,59304809,59311536,2
Gm38393,chr7,-,59974148,60005064,59995448,60005049,7,59974148,59974175,3
Snrpn,chr7,-,59982501,60140219,59983239,59988604,11,59982501,59983277,2
Snurf,chr7,-,59995448,60005049,59995448,60005049,3,59995448,59995554,2
Gm7367,chr7,+,60155537,60156170,60155608,60156103,1,60155537,60156170,1
Ndn,chr7,+,62348276,62349928,62348407,62349385,1,62348276,62349928,1
Magel2,chr7,+,62376978,62381640,62377349,62381204,1,62376978,62381640,1
Mkrn3,chr7,-,62417592,62420139,62418406,62420041,1,62417592,62420139,1
Peg12,chr7,-,62461870,62464510,62463495,62464347,1,62461870,62464510,1
Chrna7,chr7,-,63098691,63212526,63099223,63212476,10,63098691,63099742,2
Otud7a,chr7,+,63444750,63759028,63650814,63758731,14,63757309,63759028,2
Klf13,chr7,-,63886346,63938915,63891507,63938546,2,63886346,63891797,2
E030018B13Rik,chr7,+,63916856,63920539,63917061,63920071,3,63919952,63920539,2
Trpm1,chr7,+,64153834,64269757,64154031,64269130,27,64267959,64269757,2
Mtmr10,chr7,+,64287669,64340806,64287781,64338029,16,64337432,64340806,2
Fan1,chr7,-,64346757,64374095,64346757,64373503,14,64346757,64346895,2
Mphosph10,chr7,-,64376540,64392236,64376654,64392194,11,64376540,64376804,2
Mcee,chr7,+,64392770,64412116,64392797,64411987,3,64411834,64412116,2
Apba2,chr7,+,64501705,64753874,64695063,64753142,15,64753070,64753874,2
Fam189a1,chr7,-,64756112,65156570,64759096,65156323,10,64756112,64759413,2
Ndnl2,chr7,-,64872078,64872918,64872078,64872918,1,64872078,64872918,1
Tjp1,chr7,-,65296164,65371239,65297572,65370836,28,65296164,65297667,2
Tarsl2,chr7,+,65644897,65692091,65644944,65691319,19,65691170,65692091,2
Tm2d3,chr7,+,65693416,65701913,65693478,65701758,6,65701592,65701913,2
Pcsk6,chr7,+,65862028,66050335,65862170,66049003,22,66048905,66050335,2
Snrpa1,chr7,+,66060337,66074582,66060610,66074380,9,66074321,66074582,2
Vimp,chr7,+,66079648,66089412,66079713,66088852,6,66088766,66089412,2
Chsy1,chr7,+,66109514,66173789,66109910,66172421,3,66170831,66173789,2
Lrrk1,chr7,-,66258744,66388350,66259915,66381548,34,66258744,66260093,2
Gm10974,chr7,+,66365904,66386309,66365904,66386309,3,66386261,66386309,2
Aldh1a3,chr7,-,66390891,66427517,66392688,66427412,13,66390891,66392761,2
Asb7,chr7,-,66644564,66689596,66647785,66679290,6,66644564,66647925,2
Lins,chr7,+,66689893,66714747,66708118,66714653,8,66713800,66714747,2
Cers3,chr7,+,66743503,66823692,66743644,66821842,11,66821689,66823692,2
Adamts17,chr7,+,66839734,67152621,66839835,67150066,23,67149899,67152621,2
Lysmd4,chr7,+,67222543,67228468,67223618,67226472,3,67225863,67228468,2
Mef2a,chr7,-,67231162,67372858,67234867,67316845,12,67231162,67235228,2
Lrrc28,chr7,-,67513410,67645231,67515105,67641271,10,67513410,67515178,2
Ttc23,chr7,+,67647409,67726574,67662346,67726142,12,67726027,67726574,2
Synm,chr7,-,67730160,67759742,67733226,67759628,5,67730160,67733553,2
Igf1r,chr7,+,67952858,68226780,67952858,68226401,21,68226019,68226780,2
Pgpep1l,chr7,-,68236607,68264233,68236938,68237850,4,68236607,68237122,2
Arrdc4,chr7,-,68737044,68749241,68739476,68749066,8,68737044,68739533,2
Nr2f2,chr7,-,70354438,70366735,70354656,70366135,3,70354438,70354931,2
Gm10295,chr7,-,71348960,71351485,71350485,71350830,1,71348960,71351485,1
Mctp2,chr7,-,72077829,72306595,72080788,72259563,23,72077829,72080857,2
Rgma,chr7,+,73375519,73419899,73375874,73418033,4,73417316,73419899,2
Chd2,chr7,-,73426637,73541746,73429666,73540833,39,73426637,73430000,2
A830073O21Rik,chr7,-,73738892,73740917,73740069,73740801,1,73738892,73740917,1
Fam174b,chr7,+,73740306,73776919,73740502,73774899,3,73774895,73776919,2
St8sia2,chr7,-,73939118,74013674,73943178,74013494,6,73939118,73943464,2
Slco3a1,chr7,-,74275418,74554633,74276005,74554590,11,74275418,74276088,2
Sv2b,chr7,-,75114896,75309262,75117594,75206540,13,75114896,75117778,2
Akap13,chr7,+,75455533,75754609,75534818,75750623,37,75750573,75754609,2
Klhl25,chr7,+,75848337,75874130,75865347,75867117,3,75872697,75874130,3
Agbl1,chr7,+,76411061,76766608,76413546,76766533,15,76766290,76766608,2
Ntrk3,chr7,-,78192361,78578408,78192558,78577783,17,78192361,78192744,2
Mrpl46,chr7,-,78775235,78783066,78775456,78783028,4,78775235,78775725,2
